date,open,high,low,close,volume
2021-06-29,5248.5249,5248.5249,5182.6771,5190.5445,12516299700.0
2021-06-30,5189.3797,5231.4262,5186.625,5224.041,10375267100.0
2021-07-01,5241.2039,5252.2642,5190.8762,5229.6642,12724062000.0
2021-07-02,5186.6613,5186.6613,5074.3621,5081.1172,13042642400.0
2021-07-05,5073.7787,5098.2305,5048.004,5085.7924,13121158900.0
2021-07-06,5089.778,5092.2066,5028.5058,5083.1043,14065522000.0
2021-07-07,5052.4204,5152.7711,5045.4056,5140.4899,14854906000.0
2021-07-08,5149.3095,5151.2171,5078.9295,5088.2566,17390100800.0
2021-07-09,5063.148,5081.4086,5006.4115,5069.4361,16065322600.0
2021-07-12,5108.3783,5159.4115,5070.3188,5132.7088,20621203900.0
2021-07-13,5128.6138,5154.0508,5114.943,5142.0991,16648220900.0
2021-07-14,5130.7522,5130.7522,5075.1252,5083.0849,18835272000.0
2021-07-15,5073.2634,5153.8056,5067.6767,5151.4626,18107710300.0
2021-07-16,5140.904,5140.904,5090.6321,5094.7727,16995598200.0
2021-07-19,5083.7276,5120.8235,5047.6234,5113.4945,15319958900.0
2021-07-20,5080.2158,5114.0033,5067.8619,5108.9941,12930004400.0
2021-07-21,5122.7843,5160.5447,5122.3046,5144.0428,16797646900.0
2021-07-22,5150.3859,5171.2096,5137.8795,5151.7517,18555686400.0
2021-07-23,5145.4308,5145.4308,5079.9973,5089.2282,21653684700.0
2021-07-26,5067.3072,5067.3072,4859.6031,4925.299,22811171000.0
2021-07-27,4924.2816,4940.86,4749.0327,4751.313,23663122500.0
2021-07-28,4714.2948,4785.6567,4663.9009,4760.4826,19263439300.0
2021-07-29,4845.7603,4857.9709,4800.0125,4850.2746,17332205400.0
2021-07-30,4825.7002,4825.7002,4761.0376,4811.1695,18234977600.0
2021-08-02,4794.8192,4938.8154,4761.4593,4933.736,22719491800.0
2021-08-03,4909.2325,4957.0291,4890.8495,4934.4583,20353336000.0
2021-08-04,4927.7358,4979.2911,4919.6569,4978.8479,17546646100.0
2021-08-05,4946.1668,4997.1397,4921.9382,4948.6703,16738182900.0
2021-08-06,4943.0427,4944.3486,4891.7968,4921.5647,15417968800.0
2021-08-09,4890.2573,5002.8944,4884.0392,4985.5627,18243687100.0
2021-08-10,4977.8164,5043.7608,4941.2399,5043.148,16705190200.0
2021-08-11,5037.0819,5059.7887,5009.9782,5015.3406,18226607400.0
2021-08-12,4998.0733,5016.2628,4962.985,4973.3509,16822373300.0
2021-08-13,4958.7577,4993.7432,4921.2812,4945.9829,15831432100.0
2021-08-16,4935.9229,4973.3761,4931.3691,4941.0676,16195337300.0
2021-08-17,4935.0044,4967.5648,4823.3923,4837.4034,18757347200.0
2021-08-18,4838.4706,4909.5409,4818.9013,4894.2384,19747437800.0
2021-08-19,4886.564,4893.467,4839.5681,4862.1394,20171171900.0
2021-08-20,4817.4937,4835.153,4720.8257,4769.2678,17763581000.0
2021-08-23,4777.7347,4843.8193,4764.0089,4835.8782,16757909300.0
2021-08-24,4844.5925,4906.2036,4842.7476,4888.3902,19788316300.0
2021-08-25,4890.5211,4899.7651,4865.7646,4898.1572,18944801600.0
2021-08-26,4892.2044,4892.2044,4798.6954,4801.6094,19761738700.0
2021-08-27,4794.974,4863.4692,4793.5908,4827.0433,18331021100.0
2021-08-30,4847.0348,4849.1598,4787.1999,4813.2703,21963575700.0
2021-08-31,4803.0854,4821.7564,4740.7524,4805.6099,23511865800.0
2021-09-01,4804.6863,4906.4024,4763.2992,4869.4587,32672108000.0
2021-09-02,4865.8218,4892.7049,4845.6246,4869.4113,26785801300.0
2021-09-03,4875.0656,4886.5477,4828.6991,4843.0624,26809189600.0
2021-09-06,4841.0623,4944.4497,4837.7859,4933.7262,24050724500.0
2021-09-07,4932.9759,5005.9606,4915.6119,4992.8294,24417851900.0
2021-09-08,4986.7953,5013.9764,4955.8876,4972.1324,26461531500.0
2021-09-09,4952.4924,4970.147,4929.9501,4970.0133,25653021700.0
2021-09-10,4967.9759,5042.7994,4962.3707,5013.5219,28830435200.0
2021-09-13,5006.7748,5029.7237,4964.9599,4991.6598,24991529800.0
2021-09-14,4989.8348,5000.9772,4907.3159,4917.1617,24559040200.0
2021-09-15,4903.8471,4903.8471,4843.1158,4867.3187,18798473000.0
2021-09-16,4866.7936,4879.5306,4806.1442,4807.6978,21675209900.0
2021-09-17,4797.1129,4857.958,4786.0876,4855.9402,20195812700.0
2021-09-22,4770.7323,4830.8496,4765.2301,4821.7675,19122037600.0
2021-09-23,4848.2223,4877.3359,4837.5571,4853.1957,22815106400.0
2021-09-24,4845.638,4897.0596,4838.5352,4849.4277,20769329000.0
2021-09-27,4870.8482,4922.5626,4852.1997,4877.3698,21596703000.0
2021-09-28,4869.0845,4901.3114,4846.6306,4883.828,17689088000.0
2021-09-29,4846.0212,4868.0678,4799.877,4833.9281,18817136600.0
2021-09-30,4843.9531,4876.0728,4843.9531,4866.3826,14611389600.0
2021-10-08,4915.7305,4937.0918,4891.6249,4929.9409,16896807700.0
2021-10-11,4941.2918,4983.7294,4930.7132,4936.1918,16351162400.0
2021-10-12,4920.6596,4925.4883,4840.77,4883.8369,16807933700.0
2021-10-13,4880.144,4953.3749,4869.8307,4940.1089,13114281300.0
2021-10-14,4934.2575,4953.9231,4903.2498,4913.6123,11955701300.0
2021-10-15,4896.5578,4939.8153,4881.0136,4932.1084,14282200100.0
2021-10-18,4922.5137,4922.5137,4844.9383,4874.7753,14124519900.0
2021-10-19,4869.3907,4928.1433,4868.8106,4922.7232,13526649300.0
2021-10-20,4926.7727,4944.0216,4898.3651,4910.1846,14153318300.0
2021-10-21,4914.7378,4946.1764,4893.8525,4928.0156,14889815400.0
2021-10-22,4934.8698,4989.887,4934.8698,4959.7254,14392622800.0
2021-10-25,4940.8962,4981.6499,4930.112,4979.5235,14186149000.0
2021-10-26,4983.2383,5002.5746,4953.4787,4963.0984,14088894300.0
2021-10-27,4949.2269,4949.2269,4884.9418,4898.1644,14711159300.0
2021-10-28,4882.5858,4898.6576,4846.2779,4864.138,15664947200.0
2021-10-29,4861.2667,4908.7701,4855.7593,4908.7701,15988735300.0
2021-11-01,4878.1276,4908.2056,4858.2485,4890.6851,17158397400.0
2021-11-02,4886.1849,4911.2266,4797.899,4839.8457,18543768800.0
2021-11-03,4835.8093,4858.7133,4804.3657,4821.1119,14276382000.0
2021-11-04,4841.0912,4873.9394,4834.7433,4868.7419,13259297000.0
2021-11-05,4858.8999,4889.6835,4841.7442,4842.3458,14778935900.0
2021-11-08,4841.1527,4866.0822,4827.6892,4848.1795,13739826400.0
2021-11-09,4858.2525,4870.7905,4818.5386,4846.7444,11837552600.0
2021-11-10,4832.8006,4832.8006,4753.9959,4821.1925,13511817900.0
2021-11-11,4814.7655,4898.6529,4809.1109,4898.6529,16048486300.0
2021-11-12,4902.9289,4909.0839,4875.3492,4888.3749,13266296900.0
2021-11-15,4894.4119,4906.3301,4863.396,4882.3777,12182314900.0
2021-11-16,4880.8964,4915.3717,4876.5004,4883.3206,12725440600.0
2021-11-17,4883.2481,4891.5232,4864.5198,4885.7544,10845922300.0
2021-11-18,4871.4216,4871.4216,4830.4123,4837.6185,11448056500.0
2021-11-19,4832.0595,4892.8093,4829.5665,4890.0575,12719831200.0
2021-11-22,4895.3875,4918.9957,4893.2732,4912.399,13809283600.0
2021-11-23,4905.7587,4927.5211,4896.8781,4913.3457,15430441100.0
2021-11-24,4914.0266,4935.4885,4899.6112,4916.6579,13715067300.0
2021-11-25,4917.6055,4921.3333,4891.728,4896.4416,11598403100.0
2021-11-26,4886.9516,4886.9516,4850.8114,4860.1265,12036897400.0
2021-11-29,4820.0053,4858.5322,4818.7058,4851.423,13362686200.0
2021-11-30,4857.183,4871.2528,4810.2192,4832.026,12963059600.0
2021-12-01,4831.8885,4844.5242,4823.9254,4843.851,12308678900.0
2021-12-02,4839.9137,4866.8505,4830.3228,4856.163,14808852100.0
2021-12-03,4856.9802,4901.0175,4853.3505,4901.0175,14405962600.0
2021-12-06,4909.4292,4943.9032,4888.6927,4892.6209,17361568300.0
2021-12-07,4930.8261,4934.0973,4895.2178,4922.1015,17905346000.0
2021-12-08,4934.4056,4995.9298,4915.7898,4995.9298,15749055900.0
2021-12-09,5000.6871,5114.5012,4999.4097,5078.6901,22056877600.0
2021-12-10,5046.2677,5060.0554,5035.8087,5055.1172,19369515400.0
2021-12-13,5090.0207,5143.841,5079.7276,5083.8007,21180159600.0
2021-12-14,5066.3497,5075.2138,5038.8583,5049.6953,15910779000.0
2021-12-15,5036.284,5060.368,5003.7776,5005.8991,15052975200.0
2021-12-16,5006.6105,5034.7321,4987.2247,5034.7321,14405386700.0
2021-12-17,5021.3385,5022.1067,4954.7592,4954.7599,14900539900.0
2021-12-20,4934.9662,4971.6727,4872.6846,4880.4178,16967569000.0
2021-12-21,4876.5141,4917.7994,4872.9491,4913.4853,14333989800.0
2021-12-22,4924.5771,4936.6731,4903.1652,4914.4544,13325674000.0
2021-12-23,4924.2912,4948.7389,4906.7473,4948.7389,13955540600.0
2021-12-24,4953.0616,4964.9064,4905.9785,4921.3449,14267332300.0
2021-12-27,4918.1462,4939.689,4894.1598,4919.3238,12410095200.0
2021-12-28,4923.6917,4959.1448,4913.5983,4955.9644,13045775700.0
2021-12-29,4958.6455,4958.6455,4883.4804,4883.4804,11358700200.0
2021-12-30,4882.1561,4940.178,4878.6478,4921.5109,12161717800.0
2021-12-31,4937.463,4950.3639,4923.1392,4940.3733,12131373700.0
2022-01-04,4957.9835,4961.4527,4874.5337,4917.7653,15153477600.0
2022-01-05,4907.9347,4916.2822,4851.9835,4868.1202,17881610000.0
2022-01-06,4842.156,4857.5596,4786.433,4818.2318,15766582600.0
2022-01-07,4824.3181,4856.6522,4818.1931,4822.3689,18713941300.0
2022-01-10,4812.23,4844.3928,4780.8191,4844.0451,15621169600.0
2022-01-11,4840.0087,4850.879,4791.8854,4797.7735,14692800400.0
2022-01-12,4818.8902,4852.7314,4810.919,4845.5787,14320020400.0
2022-01-13,4853.0314,4853.0632,4765.2416,4765.9191,14251965300.0
2022-01-14,4743.9124,4764.0522,4723.9428,4726.7317,14686312600.0
2022-01-17,4728.7595,4775.2385,4726.7083,4767.2762,11529569100.0
2022-01-18,4766.7811,4826.3003,4747.92,4813.3472,15087080200.0
2022-01-19,4815.8106,4828.7522,4755.9301,4780.3784,13392736000.0
2022-01-20,4778.2616,4845.0048,4777.5683,4823.5091,16497131500.0
2022-01-21,4808.7733,4818.3052,4762.5641,4779.3142,13895258500.0
2022-01-24,4753.9413,4801.0976,4746.4479,4786.7377,11446388000.0
2022-01-25,4761.95,4781.3908,4678.2472,4678.4511,13366758600.0
2022-01-26,4697.0991,4718.9946,4648.1283,4712.3109,10707084200.0
2022-01-27,4708.0989,4708.4364,4616.0273,4619.8765,12126380400.0
2022-01-28,4641.8137,4660.519,4559.8331,4563.772,12648011200.0
2022-02-07,4638.5754,4672.6535,4615.0052,4634.0899,14484972000.0
2022-02-08,4626.4365,4626.4365,4522.4709,4608.7729,15583070800.0
2022-02-09,4608.1491,4659.4611,4595.2826,4652.0609,14833554700.0
2022-02-10,4657.2107,4657.2107,4608.0905,4639.8625,15157666600.0
2022-02-11,4617.8741,4662.5963,4595.8751,4601.3953,15597458400.0
2022-02-14,4579.4202,4593.6324,4530.0566,4551.6878,14367389400.0
2022-02-15,4553.8112,4601.453,4550.543,4600.1025,11502560000.0
2022-02-16,4619.8458,4643.1003,4607.2178,4617.9893,10725895500.0
2022-02-17,4616.8955,4650.1591,4606.9522,4629.1649,11001464300.0
2022-02-18,4604.5669,4651.3415,4598.1003,4651.2358,10455022800.0
2022-02-21,4646.0522,4646.6724,4613.2971,4634.3141,11251651200.0
2022-02-22,4601.9184,4602.066,4550.804,4574.1527,12331723700.0
2022-02-23,4582.0064,4625.2979,4579.2945,4623.0465,12295291600.0
2022-02-24,4592.069,4610.8792,4488.4763,4529.3189,18440305800.0
2022-02-25,4564.6321,4611.8602,4561.8964,4573.4247,14972258300.0
2022-02-28,4563.7427,4581.6459,4530.6764,4581.6459,13540697800.0
2022-03-01,4597.855,4623.4312,4583.917,4619.6862,12313922000.0
2022-03-02,4594.017,4594.017,4558.4416,4578.6007,11329832500.0
2022-03-03,4595.0249,4599.3973,4544.4313,4551.6283,13828587700.0
2022-03-04,4513.3636,4539.3925,4481.4927,4496.4301,12726680600.0
2022-03-07,4462.5174,4462.5174,4338.3042,4352.7775,16219770600.0
2022-03-08,4361.6424,4383.6467,4252.5386,4265.391,16786327700.0
2022-03-09,4280.9789,4304.482,4068.193,4226.3463,19423290000.0
2022-03-10,4326.2035,4335.6731,4288.5078,4292.8374,14526638300.0
2022-03-11,4231.1961,4316.044,4176.4522,4306.5217,15239992100.0
2022-03-14,4248.1526,4280.3609,4174.7577,4174.7577,13018723600.0
2022-03-15,4125.4866,4163.4176,3983.812,3983.812,20252469900.0
2022-03-16,4053.099,4168.5853,3942.861,4156.081,19602198200.0
2022-03-17,4237.6722,4302.7426,4217.8038,4237.6956,17940734400.0
2022-03-18,4218.4736,4283.3679,4194.9402,4265.9017,14945830500.0
2022-03-21,4280.1397,4287.8166,4223.024,4258.7459,12703636000.0
2022-03-22,4252.5658,4283.3344,4236.6888,4255.295,12638247000.0
2022-03-23,4269.6088,4287.5771,4241.957,4276.5174,11708907800.0
2022-03-24,4249.5328,4273.9568,4216.8506,4251.3061,10891827200.0
2022-03-25,4249.0731,4254.8449,4173.93,4174.5742,10880804600.0
2022-03-28,4128.8379,4174.1206,4091.2978,4148.4663,11844902100.0
2022-03-29,4155.4182,4177.2134,4124.7179,4134.1441,10026697200.0
2022-03-30,4162.1666,4254.0989,4160.7351,4254.0989,13834602400.0
2022-03-31,4234.7159,4247.3602,4214.5352,4222.5968,13402918500.0
2022-04-01,4198.8191,4290.671,4190.0835,4276.158,13380305300.0
2022-04-06,4258.8325,4277.5238,4236.7283,4263.8411,15906219500.0
2022-04-07,4240.0237,4278.1127,4205.743,4209.0998,13488035300.0
2022-04-08,4213.2107,4237.8126,4175.5287,4230.7669,14284379300.0
2022-04-11,4203.7902,4203.7902,4089.0934,4100.0703,14819707100.0
2022-04-12,4102.9711,4179.9727,4075.796,4179.9727,14428568400.0
2022-04-13,4154.4121,4194.0374,4139.737,4139.737,12509748900.0
2022-04-14,4172.6443,4217.0612,4155.5509,4191.5684,12479131600.0
2022-04-15,4162.3718,4211.3174,4152.974,4188.7472,12476226300.0
2022-04-18,4152.9306,4171.7427,4119.9941,4166.3844,11750461000.0
2022-04-19,4161.9328,4186.9389,4115.4184,4134.9017,11021747100.0
2022-04-20,4130.5427,4136.1661,4060.5044,4070.7889,11733165800.0
2022-04-21,4048.7338,4086.4393,3978.3669,3995.83,13278382800.0
2022-04-22,3967.2016,4037.084,3953.7217,4013.2498,12210181100.0
2022-04-25,3933.4459,3958.2102,3814.9127,3814.9127,16836450200.0
2022-04-26,3822.4887,3871.8498,3773.8986,3784.1198,15757761100.0
2022-04-27,3758.0835,3895.731,3757.0859,3895.5361,17273404600.0
2022-04-28,3883.4196,3943.4349,3873.5781,3921.1073,15305658600.0
2022-04-29,3939.6238,4017.4281,3898.5701,4016.241,17945837700.0
2022-05-05,3995.3533,4039.7,3988.9312,4010.2102,15417071600.0
2022-05-06,3928.8548,3947.2378,3902.051,3908.815,12300555100.0
2022-05-09,3883.9514,3914.1116,3854.9353,3877.4364,9293669400.0
2022-05-10,3820.6278,3932.6823,3808.5699,3919.8684,13641691800.0
2022-05-11,3917.9322,4033.3026,3916.5249,3976.4231,16563225600.0
2022-05-12,3949.949,3985.9268,3935.5886,3958.74,11337606600.0
2022-05-13,3983.8201,4003.8539,3957.1392,3988.6002,10996835700.0
2022-05-16,4014.9955,4018.0283,3947.7461,3956.5378,11242529400.0
2022-05-17,3961.7605,4005.8934,3955.1018,4005.8934,10966145400.0
2022-05-18,4015.0134,4017.341,3964.7503,3991.9069,10807423300.0
2022-05-19,3938.2964,3999.5984,3933.7452,3999.5984,11629342000.0
2022-05-20,4020.8162,4077.6016,4020.8162,4077.5998,14706917300.0
2022-05-23,4080.9694,4080.9694,4029.0846,4053.9823,13047781000.0
2022-05-24,4052.8675,4055.783,3959.1541,3959.1541,14555433600.0
2022-05-25,3959.7672,3983.6236,3946.8083,3983.1784,10773401500.0
2022-05-26,3987.6815,4015.7468,3938.2389,3993.0446,12626368900.0
2022-05-27,4022.7095,4051.1428,3983.3838,4001.2988,11276933700.0
2022-05-30,4020.8584,4040.819,4003.3768,4029.0179,11115224100.0
2022-05-31,4031.7621,4096.1971,4020.3781,4091.5176,13541551300.0
2022-06-01,4086.6177,4094.9008,4058.8468,4083.1772,11485087900.0
2022-06-02,4063.9996,4091.152,4057.9135,4089.5682,11389363800.0
2022-06-06,4090.5286,4166.6151,4063.9057,4166.085,16787101100.0
2022-06-07,4165.6899,4198.0863,4155.1683,4179.1285,14299288100.0
2022-06-08,4187.1483,4224.8096,4158.0329,4219.8122,15737405700.0
2022-06-09,4211.7225,4227.4484,4160.8814,4175.6747,16844915400.0
2022-06-10,4145.6505,4241.3541,4140.2203,4238.9936,18479621400.0
2022-06-13,4194.4574,4218.2327,4156.7146,4189.3527,16847562200.0
2022-06-14,4143.2232,4224.0857,4102.929,4222.3114,17138590400.0
2022-06-15,4228.2926,4348.4226,4228.2926,4278.2178,25704659000.0
2022-06-16,4282.0827,4302.9212,4241.075,4250.0614,18407441600.0
2022-06-17,4219.2339,4318.7655,4218.6817,4309.0444,15864909800.0
2022-06-20,4322.8324,4368.3555,4297.8912,4330.4328,16566638200.0
2022-06-21,4327.9159,4357.3396,4287.1406,4325.5657,16466761500.0
2022-06-22,4331.902,4333.1827,4269.2456,4270.6227,15856585400.0
2022-06-23,4277.9555,4343.8781,4260.9002,4343.8781,17088236000.0
2022-06-24,4354.553,4400.6852,4346.1221,4394.7723,16897219900.0
2022-06-27,4414.3321,4472.6948,4414.3321,4444.2639,17738567600.0
2022-06-28,4442.5811,4497.8949,4407.3519,4490.5166,17475648900.0
2022-06-29,4472.7346,4503.1307,4413.9961,4421.357,18727668800.0
2022-06-30,4418.0656,4514.9968,4418.0656,4485.0108,15666628900.0
2022-07-01,4489.5204,4500.9853,4449.2914,4466.7179,14477959900.0
2022-07-04,4447.2159,4496.0338,4427.8232,4496.0303,14634565100.0
2022-07-05,4505.4572,4530.3245,4439.4511,4489.5383,15496241500.0
2022-07-06,4475.4815,4484.3615,4393.4165,4423.9698,14980023500.0
2022-07-07,4425.2814,4457.3431,4391.1938,4443.4736,13266090600.0
2022-07-08,4468.0627,4479.4937,4426.8856,4428.781,12319573900.0
2022-07-11,4406.1476,4406.1476,4330.5819,4354.6167,13444857800.0
2022-07-12,4352.6456,4370.3411,4296.6215,4313.6184,13018783800.0
2022-07-13,4313.3589,4341.4663,4284.9419,4321.4617,13111317900.0
2022-07-14,4308.8229,4352.0978,4292.7595,4322.0742,14525092600.0
2022-07-15,4299.4714,4344.8572,4248.5273,4248.5273,15021445300.0
2022-07-18,4262.1539,4300.7777,4217.5064,4292.5858,12260119200.0
2022-07-19,4288.4441,4288.4441,4238.8238,4269.3401,10380573000.0
2022-07-20,4291.2808,4303.3668,4269.9717,4283.8027,9449014400.0
2022-07-21,4270.3624,4283.1471,4236.0499,4236.0578,11715634400.0
2022-07-22,4251.7867,4275.4696,4207.3135,4238.2341,10384062400.0
2022-07-25,4233.9277,4234.8448,4201.919,4212.6441,8363666400.0
2022-07-26,4220.0911,4259.9854,4214.5343,4245.9758,8582327400.0
2022-07-27,4236.154,4242.0951,4217.2809,4225.0357,7890494000.0
2022-07-28,4242.2743,4267.9181,4223.029,4225.6733,10753193000.0
2022-07-29,4226.4245,4243.5143,4160.8735,4170.1019,11417928600.0
2022-08-01,4160.6478,4196.5743,4129.4528,4188.6784,10774902900.0
2022-08-02,4144.3765,4144.3765,4071.431,4107.024,14222442500.0
2022-08-03,4114.8251,4150.9804,4058.1792,4066.9754,11666612400.0
2022-08-04,4089.4419,4108.1591,4064.6594,4101.5367,8953264400.0
2022-08-05,4109.6287,4159.485,4097.8625,4156.9111,10257100400.0
2022-08-08,4142.1111,4155.7301,4135.0809,4148.0746,9020813800.0
2022-08-09,4143.666,4161.8086,4131.4252,4156.2907,8413695900.0
2022-08-10,4149.2071,4160.7871,4092.5455,4109.7373,8556583900.0
2022-08-11,4130.741,4193.8115,4116.0558,4193.5428,12138505100.0
2022-08-12,4185.4203,4202.4663,4175.0501,4191.152,10680829500.0
2022-08-15,4180.0006,4219.9183,4174.3,4185.6794,10589849500.0
2022-08-16,4190.5269,4208.8006,4170.5197,4177.837,9390613900.0
2022-08-17,4182.5668,4222.7866,4155.1734,4216.9586,11286465900.0
2022-08-18,4205.7851,4211.9141,4173.541,4180.0996,10105265000.0
2022-08-19,4174.5458,4185.6579,4151.0738,4151.0738,11740297800.0
2022-08-22,4135.1623,4183.6498,4134.2008,4181.3965,11244272000.0
2022-08-23,4175.5314,4187.3875,4147.4127,4161.0823,10315351200.0
2022-08-24,4168.5764,4174.1565,4079.0934,4082.4195,11906967900.0
2022-08-25,4093.2949,4119.6196,4058.7454,4116.2396,11132074500.0
2022-08-26,4127.8142,4139.7879,4102.6818,4107.5455,9900049300.0
2022-08-29,4063.8825,4092.9474,4059.5963,4089.5205,9435443200.0
2022-08-30,4088.5262,4093.1356,4048.5244,4075.7937,9330166200.0
2022-08-31,4057.1443,4112.8485,4046.6225,4078.8402,13244976500.0
2022-09-01,4066.1869,4090.8852,4041.1281,4043.7395,9738707100.0
2022-09-02,4054.8423,4056.1805,4004.911,4023.6131,8678927800.0
2022-09-05,4010.4052,4016.9986,3982.7395,4015.4264,9376710900.0
2022-09-06,4024.4726,4054.004,4009.5826,4052.2802,11350626500.0
2022-09-07,4032.7231,4067.5437,4028.374,4054.983,10767805900.0
2022-09-08,4059.1689,4067.758,4036.0226,4037.6839,10088604900.0
2022-09-09,4050.5853,4099.0081,4042.2498,4093.7874,11842711400.0
2022-09-13,4112.0123,4128.1113,4097.1408,4111.1145,11178973700.0
2022-09-14,4058.0441,4089.0583,4047.9187,4065.359,9079368100.0
2022-09-15,4078.6495,4088.8078,3998.8564,4027.1186,12395119600.0
2022-09-16,4013.5829,4019.4104,3932.6826,3932.6826,13719365500.0
2022-09-19,3928.4239,3953.6494,3910.3106,3928.0001,9771957500.0
2022-09-20,3945.6467,3957.5538,3921.6884,3932.8361,8482413400.0
2022-09-21,3921.3177,3924.3914,3884.2268,3903.7348,8645839100.0
2022-09-22,3875.1771,3900.2736,3860.2308,3869.344,8094691900.0
2022-09-23,3865.1049,3888.3958,3829.6913,3856.0212,9434246200.0
2022-09-26,3829.5958,3893.3186,3827.9498,3836.6773,10452603100.0
2022-09-27,3844.0692,3893.0283,3827.9265,3892.295,8886016000.0
2022-09-28,3879.4398,3879.4398,3828.0545,3828.7098,8659221300.0
2022-09-29,3864.316,3873.1823,3808.6496,3827.1434,8565414200.0
2022-09-30,3833.3504,3848.6018,3801.2798,3804.8853,7855996600.0
2022-10-10,3806.5596,3807.4574,3715.7142,3720.9365,10264759500.0
2022-10-11,3732.0191,3739.8084,3706.0629,3727.6867,8394462500.0
2022-10-12,3722.8659,3784.3064,3661.5255,3784.3064,10808931900.0
2022-10-13,3756.4176,3783.596,3749.6393,3752.6729,9901891500.0
2022-10-14,3783.316,3863.2265,3780.8415,3842.4698,11624229300.0
2022-10-17,3822.2428,3849.6207,3809.1196,3846.4119,10419201900.0
2022-10-18,3865.8258,3870.2155,3831.1723,3838.2667,8834690700.0
2022-10-19,3827.4658,3840.487,3776.5335,3776.5335,8157484400.0
2022-10-20,3746.5793,3804.2468,3726.7925,3754.9269,9029089500.0
2022-10-21,3753.8903,3768.6895,3724.69,3742.8929,9875003800.0
2022-10-24,3727.915,3762.158,3619.9876,3633.3733,13005686400.0
2022-10-25,3621.9356,3670.7327,3594.7011,3627.4542,11095388200.0
2022-10-26,3633.3107,3700.8797,3633.3107,3656.9027,12130154800.0
2022-10-27,3667.6645,3685.0837,3631.0639,3631.1448,11799867500.0
2022-10-28,3605.1598,3618.864,3533.4993,3541.3295,11877216200.0
2022-10-31,3504.507,3553.3871,3495.9509,3508.7034,13846565500.0
2022-11-01,3519.8174,3634.1732,3517.6209,3634.1732,14928669800.0
2022-11-02,3620.3693,3703.465,3610.8029,3677.8051,14159291900.0
2022-11-03,3645.0604,3670.1574,3628.4987,3647.8966,11056603500.0
2022-11-04,3646.7709,3782.8823,3646.7709,3767.1746,14973494900.0
2022-11-07,3754.5227,3792.7942,3746.3715,3775.2971,12982637100.0
2022-11-08,3773.6612,3779.1156,3723.3415,3749.3251,9901645100.0
2022-11-09,3750.7821,3760.4068,3711.268,3714.2704,8943452500.0
2022-11-10,3685.8274,3701.5306,3665.0585,3685.6885,10350930200.0
2022-11-11,3787.7568,3828.9004,3747.0902,3788.4387,18968558600.0
2022-11-14,3818.1447,3848.4116,3781.7778,3794.0171,16966504800.0
2022-11-15,3788.926,3871.6424,3775.4988,3865.9726,15151565000.0
2022-11-16,3860.811,3877.6781,3829.3126,3834.3899,12061096400.0
2022-11-17,3821.2709,3821.7419,3776.5739,3818.664,10594063200.0
2022-11-18,3823.8207,3840.3018,3801.5686,3801.5686,11507877700.0
2022-11-21,3769.627,3769.8731,3733.9954,3769.1269,9586696600.0
2022-11-22,3766.0817,3809.8582,3751.0448,3769.5727,14448633400.0
2022-11-23,3760.2157,3791.1782,3753.2136,3773.5287,14452791100.0
2022-11-24,3791.5399,3804.8987,3751.3818,3756.8082,10107344700.0
2022-11-25,3751.2822,3790.566,3743.4138,3775.7764,14292971100.0
2022-11-28,3701.902,3736.0813,3672.1306,3733.2424,12782574800.0
2022-11-29,3766.5702,3854.7742,3766.5702,3848.4224,17870139200.0
2022-11-30,3836.5598,3867.6591,3833.8272,3853.0365,15751140000.0
2022-12-01,3921.2954,3944.5645,3893.8718,3894.7687,16996458500.0
2022-12-02,3886.4034,3898.1146,3865.8844,3870.9478,11678635000.0
2022-12-05,3907.6375,3947.476,3900.6742,3946.8759,20174722100.0
2022-12-06,3929.0063,3988.9007,3922.9969,3968.1979,15510832300.0
2022-12-07,3956.6722,3999.5864,3944.1831,3958.4409,14300135600.0
2022-12-08,3953.199,3971.4927,3941.2966,3959.1798,11519998600.0
2022-12-09,3961.9919,4003.3178,3944.4396,3998.2442,15377495400.0
2022-12-12,3976.1722,3983.4332,3950.3203,3953.4433,12593536800.0
2022-12-13,3953.5482,3964.3957,3939.9795,3945.6813,10099410000.0
2022-12-14,3952.7885,3972.7381,3935.7668,3954.8857,9852800600.0
2022-12-15,3954.672,3963.5002,3926.4997,3951.9885,8886472500.0
2022-12-16,3931.2318,3960.4705,3929.4873,3954.227,9317856700.0
2022-12-19,3952.7707,3966.5679,3878.4367,3893.2207,10691907500.0
2022-12-20,3881.2257,3881.2729,3811.4759,3829.0173,8309682200.0
2022-12-21,3839.0009,3853.7272,3821.4037,3830.5384,6483921500.0
2022-12-22,3859.2041,3882.1263,3821.3418,3836.028,8370517300.0
2022-12-23,3811.6164,3848.3436,3805.9487,3828.2188,6527814800.0
2022-12-26,3830.5682,3856.8066,3827.5186,3843.4887,7300571200.0
2022-12-27,3860.9054,3891.8497,3856.58,3887.854,7751535000.0
2022-12-28,3874.9132,3884.7205,3854.9406,3871.2644,8442465600.0
2022-12-29,3854.2363,3868.2933,3838.4803,3856.7007,7939481500.0
2022-12-30,3873.9358,3887.5527,3868.7569,3871.6338,7877327200.0
2023-01-03,3864.8356,3893.9904,3831.245,3887.8992,11505187500.0
2023-01-04,3886.2504,3905.9032,3873.6549,3892.9477,11066074300.0
